,title,view_num,url
6,Jiu-Jitsu Sweep So Easy It Looks Like Magic,2600.0,https://www.youtube.com/watch?v=_7D01NmNUwA
3,This Technique Makes You Never Want to Open Your Guard,2600.0,https://www.youtube.com/watch?v=Ppx7mMOO7SQ
65,Effective Sweep for Wrestlers (Feat. 3rd degree black belt Shawn Hammonds),2500.0,https://www.youtube.com/watch?v=5JppqceZW04
13,Day 1 Jiu-Jitsu Armbar From Guard That I Use Till This day,2500.0,https://www.youtube.com/watch?v=wmcbX-AmEC0
39,Simple Grip Change That will Help With The Cut Through Pass,2500.0,https://www.youtube.com/watch?v=efmgTANrMig
133,A really nasty Omoplata variation(Shoulder lock),2500.0,https://www.youtube.com/watch?v=F3e_5RjYGVs
127,Train on the Days You Are Tired and Don't Want To,2500.0,https://www.youtube.com/watch?v=MbtCMQeAl0o
139,Launch Opponents With This Sweep,2500.0,https://www.youtube.com/watch?v=TB4oHNttVdA
69,Getting Someone Off Your Boat That’s Not Wanted,2400.0,https://www.youtube.com/watch?v=N8poI8MWhFQ
26,BJJ Technique: Countering a Common Armbar Defense Like a Ninja,2400.0,https://www.youtube.com/watch?v=9wdAbiOcY6I
225,Fast Easy Leglocks Off X-Guard Sweep,2400.0,https://www.youtube.com/watch?v=jI0WI2xkT-A
211,It's Important To Have Bad days,2300.0,https://www.youtube.com/watch?v=HRXhUR80j5Y
270,"Taller BJJ Guard techniques ""pretzel guard""",2300.0,https://www.youtube.com/watch?v=zPlGO2Wpw8Q
190,How I started on my martial arts journey and came about jiujitsu,2300.0,https://www.youtube.com/watch?v=ynwGnWKfJ-c
55,Submit Your Opponent Using Only One Leg,2300.0,https://www.youtube.com/watch?v=Fw_TZ17Y0wU
61,This Wrist Lock Was Pretty Sneaky! (Feat. Black belt Jason Mattherly),2300.0,https://www.youtube.com/watch?v=m3xsVgl0p-I
166,This Stops Guard Recovery (War of YouTube Channels?!),2200.0,https://www.youtube.com/watch?v=H4ba8YstU7M
245,How To Help Out Your Bottom BJJ Knee Shield Position  (One On One Lesson guard retention),2200.0,https://www.youtube.com/watch?v=oqh38Fa7xY4
170,No liabilities training (Saturday morning training with Chad),2200.0,https://www.youtube.com/watch?v=omm2XbO1bg8
240,Have more success with your triangles in BJJ using this(Triangle Seminar),2100.0,https://www.youtube.com/watch?v=lAv3BFV0NZ0
82,My First Sponsorship Package Unboxing!,2100.0,https://www.youtube.com/watch?v=-RssmETNOPQ
109,Would You Go This Far to Get Some Rolls In?...,2100.0,https://www.youtube.com/watch?v=_tSMPQNZ-Eo
68,Lanky Grappler Is losing This Back Take,2000.0,https://www.youtube.com/watch?v=2PyyGT4Q6Qc
123,Scissor Me Timbers lock(Shirts available next week!),2000.0,https://www.youtube.com/watch?v=_xdTww66-Hg
36,A Better Way to Set Up This Sneaky Choke (25 thousand Subscribers!),2000.0,https://www.youtube.com/watch?v=5_lRIv7JN98
73,Triangle The World (Coming Late Febuary),1900.0,https://www.youtube.com/watch?v=7oN4YC0sPuI
4,The Most Frustrating Grip to Deal With in Jiujitsu,1900.0,https://www.youtube.com/watch?v=gC4S2fYf4zU
12,Sneaky BJJ Choke Variations to Get You More Taps!,1900.0,https://www.youtube.com/watch?v=zrZPFZSnXPc
25,Entering Guard Positions From Standing For No-Gi Grappling,1900.0,https://www.youtube.com/watch?v=638Fz3HPRW4
188,THE NASTIEST THINGS IN MARTIAL ARTS!,1900.0,https://www.youtube.com/watch?v=xL54_gUBPKA
44,THE BEST OF CHAD “THE BEAST” HARDY SKITS (thank you for 2 years of support),1900.0,https://www.youtube.com/watch?v=xFHHwrmuxQA
161,Chad “The Beast” Hardy super fight,1800.0,https://www.youtube.com/watch?v=4rqJoRSAtAc
247,Completely Lock Down Your Opponent With This Lanky BJJ Guard Position,1800.0,https://www.youtube.com/watch?v=p_19SjbnTko
229,What To Do After a Failed Butterfly Guard Sweep,1800.0,https://www.youtube.com/watch?v=ePMq9P6jEug
20,Preventing Basic Jiu-Jitsu Passes from the De la Riva,1800.0,https://www.youtube.com/watch?v=FJeLlBexyWw
239,Should I Use My Strength and Size in BJJ?,1700.0,https://www.youtube.com/watch?v=wpnVlu1Flyw
184,Complicated videos on YouTube be like,1700.0,https://www.youtube.com/watch?v=tSYgbjM8RpM
209,"Chad ""the beast"" hardy super fight",1700.0,https://www.youtube.com/watch?v=jL4IKJ0Lahk
264,Starting/Getting Back into BJJ,1700.0,https://www.youtube.com/watch?v=mwysVeDKx1o
2,Take the Back Every Time From Turtle,1700.0,https://www.youtube.com/watch?v=q9PEar-DlrI
142,Jiu-Jitsu Blackbelt outgripped by an ostrich?!,1700.0,https://www.youtube.com/watch?v=M5mQshLIkdk
176,What it's like rolling with a giant/entering open weight,1700.0,https://www.youtube.com/watch?v=FPR7i0xXZk4
265,Three step submission transition,1700.0,https://www.youtube.com/watch?v=5o99w8lL_AA
168,Chad “The Beast” Hardy Super Fight Smokey Mountains,1700.0,https://www.youtube.com/watch?v=uKxO_mFeoQk
5,Hitting The Baseball Bat Choke In The Gi and Without It,1600.0,https://www.youtube.com/watch?v=ZpuEFeY3VpA
230,Fun Grip Strength BJJ Game! (Human Tumbleweed),1600.0,https://www.youtube.com/watch?v=oH0ib8Qz5YU
