,title,view_num,url,tokenized_title,detokenized_title
125,"Rafael ""Formiga"" Barbosa - De La Riva Guard Pass V.4 - BJJ Weekly #068",10000.0,https://www.youtube.com/watch?v=BdirHZNboRk,"['rafael', '``', 'formiga', ""''"", 'barbosa', '-', 'de', 'la', 'riva', 'guard', 'pass', 'v.4', '-', 'bjj', 'weekly', '#', '068']",rafael `` formiga '' barbosa - de la riva guard pass v.4 - bjj weekly # 068
126,Rafael 'Formiga' Barbosa - De La Riva Guard Pass 3.0 - BJJ Weekly #067,8700.0,https://www.youtube.com/watch?v=xydqLnbCMxc,"['rafael', ""'formiga"", ""'"", 'barbosa', '-', 'de', 'la', 'riva', 'guard', 'pass', '3.0', '-', 'bjj', 'weekly', '#', '067']",rafael 'formiga ' barbosa - de la riva guard pass 3.0 - bjj weekly # 067
96,BJJ Power Play - Grip to Pass Everytime - Issue #088,8100.0,https://www.youtube.com/watch?v=xbCEIU4lmPQ,"['bjj', 'power', 'play', '-', 'grip', 'to', 'pass', 'everytime', '-', 'issue', '#', '088']",bjj power play - grip to pass everytime - issue # 088
13,BJJ Weekly - DRILL FOR SKILL 006 - Butterfly Pass,1600.0,https://www.youtube.com/watch?v=huI71crMcAc,"['bjj', 'weekly', '-', 'drill', 'skill', '006', '-', 'butterfly', 'pass']",bjj weekly - drill skill 006 - butterfly pass
4,BJJ Weekly Master's Mindset 012 - Sit up guard / Pass to mount,1200.0,https://www.youtube.com/watch?v=NXi58a6zv3g,"['bjj', 'weekly', 'master', ""'s"", 'mindset', '012', '-', 'sit', 'up', 'guard', '/', 'pass', 'to', 'mount']",bjj weekly master 's mindset 012 - sit up guard / pass to mount
9,BJJ Weekly Master's Mindset 008 - DOUBLE UNDER PASS,696.0,https://www.youtube.com/watch?v=kN14ut1J_Nk,"['bjj', 'weekly', 'master', ""'s"", 'mindset', '008', '-', 'double', 'pass']",bjj weekly master 's mindset 008 - double pass
565,Butterfly Sweep vs Half Guard Pass,14000.0,https://www.youtube.com/watch?v=oO38jf-OQ9k,"['butterfly', 'sweep', 'vs', 'half', 'guard', 'pass']",butterfly sweep vs half guard pass
742,Nogi Butterfly Guard Pass Series,9600.0,https://www.youtube.com/watch?v=hwoT_2aLNV0,"['nogi', 'butterfly', 'guard', 'pass', 'series']",nogi butterfly guard pass series
509,Attacks from the Turning In Pass,5600.0,https://www.youtube.com/watch?v=N4em0ZKqrH8,"['attack', 'from', 'turn', 'in', 'pass']",attack from turn in pass
434,"Leg Weave Pass vs Half Guard, Omoplata Escape",5400.0,https://www.youtube.com/watch?v=21pDzWO1pn0,"['leg', 'weave', 'pass', 'vs', 'half', 'guard', ',', 'omoplata', 'escape']","leg weave pass vs half guard , omoplata escape"
635,Half Guard: Tripod Pass,4700.0,https://www.youtube.com/watch?v=xOq1wMLjibY,"['half', 'guard', ':', 'tripod', 'pass']",half guard : tripod pass
716,X Guard Pass,4300.0,https://www.youtube.com/watch?v=YjuEbYdIfHE,"['x', 'guard', 'pass']",x guard pass
444,"Arm Drag vs Over Under Pass, Back to Reverse Triangle",3700.0,https://www.youtube.com/watch?v=aL98T2_5jjE,"['arm', 'drag', 'vs', 'pass', ',', 'back', 'to', 'reverse', 'triangle']","arm drag vs pass , back to reverse triangle"
